MAP,70,-27,31,2
MAP,70,-28,27,2
MAP,70,-32,28,1
MAP,70,-25,28,1
MAP,70,-24,32,1
MAP,70,-22,29,2
MAP,70,-31,32,2
MAP,70,-20,30,1
MAP,80,-27,32,1
MAP,80,-28,28,1
MAP,80,-25,29,1
MAP,80,-30,30,1
MAP,80,-24,33,2
MAP,80,-23,30,1
MAP,80,-32,29,1
MAP,80,-21,27,2
MAP,80,-31,33,2
MAP,80,-31,27,2
MAP,80,-26,30,1
MAP,80,-28,29,2
MAP,80,-24,27,2
MAP,80,-30,31,1
MAP,80,-27,33,2
MAP,80,-33,30,2
MAP,80,-19,30,1
MAP,80,-21,28,1
MAP,80,-33,31,2
MAP,80,-31,28,2
MAP,80,-27,27,2
MAP,80,-24,28,1
MAP,80,-29,30,1
MAP,80,-21,29,1
MAP,80,-23,32,1
MAP,80,-30,32,1
MAP,80,-31,29,1
MAP,80,-29,31,1
MAP,80,-26,32,1
MAP,80,-27,28,1
MAP,80,-23,33,2
MAP,80,-24,29,2
MAP,80,-22,30,1
MAP,80,-30,33,2
MAP,80,-27,29,1
MAP,80,-26,33,2
MAP,80,-25,30,1
MAP,80,-29,32,1
MAP,80,-23,27,2
MAP,80,-32,30,1
MAP,80,-30,27,2
MAP,80,-18,30,1
MAP,80,-28,30,2
MAP,80,-33,27,2
MAP,80,-26,27,2
MAP,80,-32,31,1
MAP,80,-25,31,2
MAP,80,-23,28,1
MAP,80,-22,32,1
MAP,80,-30,28,1
MAP,80,-29,33,2
MAP,80,-18,31,1
MAP,80,-29,27,2
MAP,80,-28,31,1
MAP,80,-26,28,1
MAP,80,-25,32,1
MAP,80,-33,28,2
MAP,80,-23,29,2
MAP,80,-30,29,1
MAP,80,-21,30,1
MAP,80,-32,32,1
MAP,80,-26,29,1
MAP,80,-25,33,2
MAP,80,-31,30,1
MAP,80,-24,30,1
MAP,80,-29,28,1
MAP,80,-28,32,1
MAP,80,-33,29,2
MAP,80,-22,27,2
MAP,80,-32,33,2
MAP,80,-21,31,1
MAP,80,-27,30,1
MAP,80,-25,27,2
MAP,80,-32,27,2
MAP,80,-24,31,2
MAP,80,-31,31,2
MAP,80,-29,29,1
MAP,80,-28,33,2
MAP,80,-22,28,1
MAP,80,-21,32,1
MAP,80,-27,31,2
MAP,80,-28,27,2
MAP,80,-32,28,1
MAP,80,-25,28,1
MAP,80,-24,32,1
MAP,80,-22,29,2
MAP,80,-20,30,1
MAP,80,-31,32,1
MAP,90,-27,32,1
MAP,90,-28,28,1
MAP,90,-25,29,1
MAP,90,-30,30,1
MAP,90,-24,33,2
MAP,90,-23,30,1
MAP,90,-32,29,1
MAP,90,-21,27,2
MAP,90,-31,33,2
MAP,90,-20,31,1
MAP,90,-26,30,1
MAP,90,-28,29,2
MAP,90,-24,27,2
MAP,90,-30,31,1
MAP,90,-19,30,1
MAP,90,-21,28,1
MAP,90,-31,27,2
MAP,90,-27,33,2
MAP,90,-33,30,2
MAP,90,-20,32,1
