4,23,-4.471478,4.516516,0
5,23,-4.181424,4.771837,0
6,23,-4.798576,4.215858,0
7,23,-4.789566,4.678270,0
8,23,-4.263730,4.368859,0
9,23,-4.293483,4.583966,0
0,24,-4.455606,4.209267,0
1,24,-4.692390,4.496963,0
2,24,-4.608969,4.784536,0
3,24,-3.975582,4.397553,0
4,24,-4.467134,4.516672,0
5,24,-4.183027,4.777758,0
6,24,-4.801186,4.213542,0
7,24,-4.789513,4.678186,0
8,24,-4.258886,4.367928,0
9,24,-4.290254,4.587852,0
0,25,-4.451635,4.210792,0
1,25,-4.691817,4.496287,0
2,25,-4.602705,4.784085,0
3,25,-3.972879,4.393347,0
4,25,-4.462275,4.516805,0
5,25,-4.184462,4.783575,0
6,25,-4.803611,4.211345,0
7,25,-4.789215,4.677740,0
8,25,-4.253971,4.367079,0
9,25,-4.287596,4.590487,0
0,26,-4.447625,4.212138,0
1,26,-4.691673,4.496139,0
2,26,-4.596972,4.783857,0
3,26,-3.970176,4.389140,0
4,26,-4.456825,4.516912,0
5,26,-4.185688,4.789104,0
6,26,-4.805849,4.209269,0
7,26,-4.788639,4.676947,0
8,26,-4.248998,4.366314,0
9,26,-4.283102,4.594352,0
0,27,-4.443576,4.213311,0
1,27,-4.691722,4.496177,0
2,27,-4.591601,4.783743,0
3,27,-3.967473,4.384934,0
4,27,-4.451519,4.516978,0
5,27,-4.186473,4.793036,0
6,27,-4.807900,4.207315,0
7,27,-4.787697,4.675779,0
8,27,-4.243984,4.365633,0
9,27,-4.277338,4.598721,0
0,28,-4.439451,4.214327,0
1,28,-4.690792,4.495541,0
2,28,-4.586464,4.783683,0
3,28,-3.964769,4.380728,0
4,28,-4.446954,4.516981,0
5,28,-4.186465,4.792634,0
6,28,-4.809769,4.205484,0
7,28,-4.786209,4.674150,0
8,28,-4.238944,4.365033,0
9,28,-4.271224,4.602749,0
0,29,-4.435223,4.215195,0
1,29,-4.688648,4.494287,0
2,29,-4.581469,4.783646,0
3,29,-3.962066,4.376522,0
4,29,-4.442887,4.516897,0
5,29,-4.186446,4.791440,0
6,29,-4.811462,4.203774,0
7,29,-4.783822,4.671884,0
8,29,-4.233888,4.364510,0
9,29,-4.265415,4.605971,0
0,30,-4.430904,4.215919,0
1,30,-4.685627,4.492768,0
2,30,-4.576514,4.783616,0
3,30,-3.959363,4.372315,0
4,30,-4.439158,4.516723,0
5,30,-4.186411,4.791703,0
6,30,-4.812990,4.202181,0
7,30,-4.780566,4.669223,0
8,30,-4.228827,4.364060,0
9,30,-4.260349,4.608216,0
0,31,-4.426508,4.216502,0
1,31,-4.681976,4.491173,0
2,31,-4.571564,4.783588,0
3,31,-3.956660,4.368109,0
4,31,-4.435708,4.516466,0
5,31,-4.185924,4.794347,0
6,31,-4.814363,4.200699,0
7,31,-4.777592,4.667111,0
8,31,-4.223769,4.363676,0
9,31,-4.256011,4.609637,0
0,32,-4.422047,4.216949,0
1,32,-4.677942,4.489626,0
2,32,-4.566617,4.783564,0
3,32,-3.953957,4.363903,0
4,32,-4.432422,4.516127,0
5,32,-4.184848,4.798232,0
6,32,-4.815594,4.199319,0
7,32,-4.775069,4.665591,0
8,32,-4.218719,4.363353,0
9,32,-4.252013,4.610510,0
0,33,-4.417532,4.217264,0
1,33,-4.673714,4.488201,0
2,33,-4.561671,4.783544,0
3,33,-3.951254,4.359696,0
4,33,-4.429265,4.515710,0
5,33,-4.183365,4.802141,0
6,33,-4.816699,4.198027,0
7,33,-4.772970,4.664549,0
8,33,-4.213679,4.363084,0
9,33,-4.248248,4.611018,0
0,34,-4.412972,4.217452,0
1,34,-4.669412,4.486937,0
2,34,-4.556728,4.783531,0
3,34,-3.948551,4.355490,0
4,34,-4.426216,4.515222,0
5,34,-4.181791,4.805327,0
6,34,-4.817694,4.196805,0
7,34,-4.771020,4.663775,0
8,34,-4.208652,4.362864,0
9,34,-4.243657,4.611383,0
0,35,-4.408375,4.217517,0
1,35,-4.665093,4.485855,0
2,35,-4.551786,4.783525,0
3,35,-3.945848,4.351284,0
4,35,-4.423178,4.514651,0
5,35,-4.180477,4.807432,0
6,35,-4.818556,4.195683,0
7,35,-4.768899,4.663119,0
8,35,-4.203640,4.362686,0
9,35,-4.238874,4.611608,0
0,36,-4.403749,4.217464,0
1,36,-4.660779,4.484964,0
2,36,-4.546847,4.783529,0
3,36,-3.943144,4.347077,0
4,36,-4.420105,4.513999,0
5,36,-4.179641,4.808508,0
6,36,-4.819271,4.194689,0
7,36,-4.766419,4.662543,0
8,36,-4.198651,4.362546,0
9,36,-4.233792,4.611702,0
0,37,-4.399117,4.217299,0
1,37,-4.656486,4.484273,0
2,37,-4.541909,4.783542,0
3,37,-3.940441,4.342871,0
4,37,-4.416960,4.513263,0
5,37,-4.177856,4.810313,0
6,37,-4.819860,4.193806,0
7,37,-4.763518,4.662062,0
8,37,-4.193702,4.362441,0
9,37,-4.228420,4.611603,0
0,38,-4.394492,4.217026,0
1,38,-4.652242,4.483790,0
2,38,-4.536974,4.783567,0
3,38,-3.937738,4.338665,0
4,38,-4.413719,4.512451,0
5,38,-4.175214,4.812571,0
6,38,-4.820346,4.193006,0
7,38,-4.760273,4.661711,0
8,38,-4.188780,4.362364,0
9,38,-4.222789,4.611238,0
0,39,-4.389873,4.216647,0
1,39,-4.648255,4.483531,0
2,39,-4.532041,4.783604,0
3,39,-3.935024,4.334442,0
